restaurant_id,restaurant_name,rating,review_count,locality,street_address,categories
CrU8rnTeuJwlDHQj4RvEeA,Mamounia Authentic Moroccan Cuisine,5,1,Seattle,1530 Bellview Avenue,"[u'Moroccan', u'Restaurants']"
iqLeWaxv4ucYO6Hee5CDKA,Mandalay Cafe,4,3,Seattle,1411 N 45th St,[u'Restaurants']
bLRet5wIxuGym7AXtIHdHg,Mandarin Chef,4,108,Seattle,5022 University Way NE,"[u'Chinese', u'Restaurants']"
T29y7w8xheSnzQiNfcEWiA,Mandarin Gate,3,68,Seattle,10000 Aurora Ave N,"[u'Karaoke', u'Nightlife', u'Chinese', u'Restaurants']"
M5gjalaqrlkVm55RHqiaaA,Maneki Restaurant,4,557,Seattle,304 6th Ave S,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
Zy3FnrW43i5nKf6WFzwROQ,Manhattan,3.5,151,Seattle,1419 12th Ave,"[u'Bars', u'Steakhouses', u'American (New)', u'Nightlife', u'Restaurants']"
2lGLlYy6Tq-BGu3gO0z0jA,Manhattan Express,3,4,Seattle,631 Queen Anne Ave N,"[u'Delis', u'Restaurants']"
pR8tW2JA65YHNBomhR_UUA,Manila Cafe,3.5,10,Seattle,6538 4th Ave S,"[u'Filipino', u'Restaurants']"
3qyzw5AgQsMWx7_hcUc7Og,Manila Bay,1,1,Seattle,212 5th Avenue S,"[u'Filipino', u'Restaurants']"
ZplVGNeBvtZ3BymLbc_ilQ,Manila Manila Asian Retail Store & Food to Go,4.5,8,Seattle,12710 Lake City Way NE,"[u'Ethnic Food', u'Filipino', u'Food', u'Specialty Food', u'Convenience Stores', u'Restaurants']"
vUYx49d5MTBNccp3w052vQ,Maninis Gluten Free,5,2,Seattle,,"[u'Food', u'Bakeries', u'Gluten-Free', u'Restaurants']"
yDvBoPX4TN2scJ9OzKqcfg,Manna Teriyaki,4,9,Seattle,11064 Lake City Way NE,"[u'Japanese', u'Restaurants']"
eXcgj69nmQoRr5Rs3zrVYg,Manna Smoked BBQ,3.5,70,Seattle,10410 Holman Rd N,"[u'Barbeque', u'Restaurants']"
dtqyHWPIX-1UGJl7rc49cg,Manna Teriyaki,4,28,Seattle,8104 Greenwood Ave N,"[u'Japanese', u'Restaurants']"
Xb1rbwS0M8Obb6GtVAk91w,Manna Deli & Teriyaki,4.5,42,Seattle,9831 Aurora Ave N,"[u'Japanese', u'Restaurants']"
D170Zp4jgC2sCFv4PD46mw,Maple Leaf Grill,4,56,Seattle,8929 Roosevelt Way NE,"[u'American (New)', u'Restaurants']"
jlrQuU8tUU7kSLXK8m1dVQ,Marazul,3,25,Seattle,2200 Westlake Avenue,"[u'Asian Fusion', u'Caribbean', u'Sushi Bars', u'Restaurants']"
9R2S2yyOcXIVM2dZSH4oSA,Marcela's Creole Cookery,3.5,151,Seattle,106 James St,"[u'Cajun/Creole', u'Restaurants']"
qnPBGofFpO4hu_XRMXrkEA,Marcello Ristorante,4,123,Seattle,7115 Roosevelt Way NE,"[u'Italian', u'Restaurants']"
eCmAf75qxhSIAb1t-R2P9Q,Marche,4,44,Seattle,86 Pine St,"[u'Bars', u'French', u'Iberian', u'Nightlife', u'Wine Bars', u'Restaurants']"
2GK4IxsHfzgVC8QgvD1w2A,Marco's Supperclub,3.5,38,Seattle,2510 1st Ave,"[u'American (New)', u'Restaurants']"
pYHJSzbrY6Uc9-8MQ6ZxxQ,Margaux Restaurant,3,1,Seattle,401 Lenora St,[u'Restaurants']
2sEdJqul9--bW5U1zjOl5A,Marcus' Martini Heaven,3.5,52,Seattle,88 Yesler Way,"[u'Bars', u'Nightlife', u'Lounges', u'Restaurants']"
4Wpaz9XZZ12NdZrwA02RWw,Magnolia Village Pub,3.5,81,Seattle,3221 W McGraw St,"[u'Pubs', u'Bars', u'Gastropubs', u'Nightlife', u'Restaurants']"
WiPw_V03ZhYugDNevaEXNg,Maharaja Cuisine of India & Lounge,4,157,Seattle,4542 California Ave SW,"[u'Food', u'Indian', u'Ethnic Food', u'Specialty Food', u'Restaurants']"
We5LMRQRhlifECfO_jNu9A,Maharaja,2.5,57,Seattle,105 1st Ave S,"[u'Pakistani', u'Indian', u'Buffets', u'Restaurants']"
iQtA2vXLKZhrue5mOI_4_g,Maharaja Cuisine of India,3,76,Seattle,720 E Pike St,"[u'Pakistani', u'Indian', u'Restaurants']"
faqRU2siIlHGub84m7d4Pw,Maharaja: Cuisine of India,3.5,2,Seattle,105 1st Ave S,"[u'Indian', u'Restaurants']"
Pq3J2s7g0X6SrPWsqM9AHQ,Mai Thao Restaurant,5,1,Seattle,900 S Jackson St,"[u'Vietnamese', u'Restaurants']"
ShLvbrlY9qlJOwhkRINYOQ,Main St. Gyros,4,57,Seattle,301 2nd Ave Ext S,"[u'Greek', u'Mediterranean', u'Restaurants']"
gmwvfJLDzq9ANOo41KlcnA,Maki & Yaki,4,8,Seattle,4525 Martin Luther King Jr Wy S,"[u'Asian Fusion', u'Fast Food', u'Restaurants']"
z43Qe-kt9TWf5OXCwGJKow,Malabar Restaurant,3.5,30,Seattle,1401 NE 42nd St,"[u'Pakistani', u'Indian', u'Restaurants']"
V0kzx9qcy-8EQsunHpyJYQ,Malay Satay Hut,4,129,Seattle,212 12th Ave S,"[u'Malaysian', u'Restaurants']"
r2K44f2PE_3E4uiAHzSCfw,Malena's Taco Shop,3,73,Seattle,2010 NW 56th St,"[u'Mexican', u'Restaurants']"
iyBOsGLVBl-OxTXpo_x0bg,Malena's Taco Shop,3.5,131,Seattle,620 W McGraw St,"[u'Mexican', u'Restaurants']"
wnvXU6EO1601W0PigchJ_g,Mama Lil's Peppers,5,1,Seattle,832 14th Ave,"[u'Mexican', u'Restaurants']"
LLL6NBm0xvtGHJxDPYrN4A,Mama Sambusa,4,1,Seattle,7216 Rainier Ave S,"[u'African', u'Restaurants']"
MAlntNa6HiQ8k2xrB2vKRA,Madison Kitchen,5,4,Seattle,4122 E Madison St,"[u'Cafes', u'Sandwiches', u'Restaurants']"
dEKwvjpjneDil2clDGyT8Q,Madison Park Cafe,3.5,47,Seattle,1807 42nd Ave E,"[u'Food', u'Beer, Wine & Spirits', u'French', u'Restaurants']"
vTAo0TiiXV1rSFq5KiWTLA,Madison Park Conservatory,4,71,Seattle,1927 43rd Ave E,"[u'American (New)', u'Restaurants']"
ahN1LfhrrOLdXXaqmsf28Q,Madrona Eatery & Ale House,2.5,51,Seattle,1138 34th Ave,"[u'American (Traditional)', u'Restaurants']"
k-NOBa8ba2sztF9qQxDmPA,Mae Phim Thai,3,140,Seattle,213 Pike St,"[u'Thai', u'Restaurants']"
U2v1C1wFtBXpiU2hNNOt5g,Mae Phim Thai,3.5,178,Seattle,94 Columbia St,"[u'Thai', u'Restaurants']"
LvUsQR3_dXoPySFQX6zlew,Mae Ploy Thai Cuisine,3,38,Seattle,6421 15th Ave NW,"[u'Thai', u'Restaurants']"
v7oy2p-yxB4HWBmBUXjBSA,Maekawa Bar,4,124,Seattle,601 S King St,"[u'Pubs', u'Bars', u'Japanese', u'Nightlife', u'Restaurants']"
ZgDuqi3tPFRCsNcHrFUn6g,Mae's Phinney Ridge Cafe,3,173,Seattle,6412 Phinney Ave N,"[u'Food', u'Coffee & Tea', u'Breakfast & Brunch', u'Diners', u'Restaurants']"
tgw9HPkxEHfmEJ82jI6Ovw,Maggie Bluffs,3,112,Seattle,Elliot Bay Marina,"[u'American (Traditional)', u'Seafood', u'Steakhouses', u'Restaurants']"
c0hUE0bM44lo6OHBz2z2Uw,Magic Dragon,4,7,Seattle,3820 Rainier Ave S,"[u'Fast Food', u'Chinese', u'Restaurants']"
uHT6tk6YtCDQST9fJJOCow,Magic Dragon,4,31,Seattle,1827 15th Ave W,"[u'Fast Food', u'Chinese', u'Restaurants']"
7gM_pUOvqCPoz6FGAYnUkQ,Magic Dragon,2,5,Seattle,Center House,"[u'Fast Food', u'Chinese', u'Restaurants']"
t4c_fIsKib4yIaUd236c2g,Magic Dragon,3,6,Seattle,306 23rd Ave S,"[u'Fast Food', u'Chinese', u'Restaurants']"
crmOlUapan5CnzKoJbuC5w,M & S Grocery & Deli,3.5,2,Seattle,418 N 36th St,"[u'Food', u'Delis', u'Convenience Stores', u'Restaurants']"
gDAO-4m63svPUpii5b8kww,Ma'Ono,3.5,144,Seattle,4437 California Ave SW,"[u'Breakfast & Brunch', u'Hawaiian', u'Restaurants']"
hqDrwnRIBxJtNRtpHUFLoQ,Mac's Smokehouse,2.5,24,Seattle,1760 1st Ave S,"[u'Barbeque', u'Restaurants']"
WrgSILv9J8Ts5VTB9_sPeQ,Macrina Bakery & Cafe,4,116,Seattle,615 W McGraw St,"[u'Food', u'Bakeries', u'Breakfast & Brunch', u'Cafes', u'Restaurants']"
jtDbuFuRRBKn8Ny9nG2mAA,Macleod's Scottish Pub,4,39,Seattle,5200 Ballard Ave NW,"[u'Pubs', u'Bars', u'Scottish', u'Nightlife', u'Restaurants']"
azq6im4NKZ6K8SSXyyIDOw,Macrina Bakery & Cafe,4,421,Seattle,2408 1st Ave,"[u'Food', u'Bakeries', u'Breakfast & Brunch', u'Cafes', u'Restaurants']"
y5CTYuA6PkyyuuPif67ETg,Macrina Bakery & Cafe,3.5,69,Seattle,1943 1st Ave S,"[u'Food', u'Breakfast & Brunch', u'Bakeries', u'Cafes', u'Restaurants']"
JCC7Ho_5ukck60YGHsMwnQ,Macy's Taste Bar and Bakery Cafe,3,14,Seattle,Macy's,"[u'Food', u'Bakeries', u'Coffee & Tea', u'American (New)', u'Restaurants']"
QwryhSdiHNpz5-sVnqosSQ,Mad Dog BBQ,3,1,Seattle,823 3rd Ave,"[u'Barbeque', u'Restaurants']"
WbqjhOgaWiHM18_fNWzxdQ,Mad Dawg's Hot Dogs,5,10,Seattle,1st Ave W & W Mercer St,"[u'Food', u'Food Stands', u'Street Vendors', u'Hot Dogs', u'Restaurants']"
cMtJK357lYj7p-RJZ0r9Dg,Mad Oven BBQ,3.5,39,Seattle,213 Marion Street,"[u'Barbeque', u'Restaurants']"
joSemh7EyrEJcJyuhKlqcQ,Mad Pizza,2.5,26,Seattle,4021 E Madison St,"[u'Pizza', u'Caterers', u'Event Planning & Services', u'Restaurants']"
y4V9s2ldiScZ2YY3yAPhug,Mad Pizza,3.5,32,Seattle,3601 Fremont Ave N Ste 101,"[u'Pizza', u'Restaurants']"
w2WvZ7BVuBjvXrhPO-nBog,Mad Pizza,4,19,Seattle,12720 Lake City Way NE,"[u'Pizza', u'Restaurants']"
Nd6vvNbIdiLRK5WM_DxQnQ,Mad Pizza,3,52,Seattle,1263 Thomas St,"[u'Pizza', u'Restaurants']"
Q2OHUaXkwK19RFa2xAhJEQ,Mad Pizza,3,44,Seattle,1321 Madison St,"[u'Pizza', u'Restaurants']"
q_HE4XxrsBZzWNrj0Bgdlw,Madame K's Pizza Bistro,4,113,Seattle,5327 Ballard Ave NW,"[u'Pizza', u'Gluten-Free', u'Restaurants']"
IO44XA7WT4LWHeCvB93mlg,Made In Kitchen,4,55,Seattle,725 S Lane St,"[u'Asian Fusion', u'Vietnamese', u'Restaurants']"
nGjDtvRtkNmlzgoT3TQI5w,Madeleine Bread & Desserts,3.5,36,Seattle,1401 NE 42nd St,"[u'Food', u'Bakeries', u'Cafes', u'Desserts', u'Restaurants']"
N7v_TqvcHCJiWvnVAciuvA,Madhu Cuisine of India,3,64,Seattle,2330 2nd Ave,"[u'Indian', u'Restaurants']"
CK-4KJbBHxDTsJ6oz9UF8w,Northwest Tofu,4,98,Seattle,1913 S Jackson St,"[u'Food', u'Chinese', u'Specialty Food', u'Restaurants']"
oBrzfElIixN_FbADaYu-bw,Nosh Away,3,2,Seattle,1001 S Myrtle St,"[u'Kosher', u'Caterers', u'Event Planning & Services', u'Restaurants']"
2G3V7sWn2ICaCZi3sq1asQ,Now Make Me A Sandwich,5,12,Seattle,85th St NW and 8th Ave NW,"[u'Food', u'Restaurants', u'Sandwiches', u'Food Trucks']"
POxAJWIx_3grgOR7ADN08g,Northlake Tavern & Pizza House,3.5,144,Seattle,660 NE Northlake Way,"[u'Pizza', u'Restaurants']"
ImYnT1EWsyWvwzerK8Bdhw,Nordstrom eBar,3.5,16,Seattle,500 Pine St,"[u'Food', u'Coffee & Tea', u'American (Traditional)', u'Restaurants']"
1v-vVncnYb1d9uKTsOtCpg,Nordstrom Grill,4,58,Seattle,500 Pine St,"[u'American (Traditional)', u'Restaurants']"
V8fpRR_kjIpIuVJVqnGJNw,Norm's Eatery & Ale House,4,292,Seattle,460 N 36th St,"[u'American (Traditional)', u'Pubs', u'Bars', u'Nightlife', u'Restaurants']"
2n_L_FN9yt-uyJ9MV358Lg,Nori Presto,4,36,Seattle,12354 15th Ave NE,"[u'Sushi Bars', u'Japanese', u'Chinese', u'Restaurants']"
X6qgD07p9TDcY8Qnjbb9Cg,Northgate Pizza,3.5,13,Seattle,11754 15th Ave NE,"[u'Pizza', u'Restaurants']"
CrgS_PaX5vNSM1kRCXGFyg,Nijo Sushi,4,433,Seattle,83 Spring St,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
VHtuwJusz1JNUgs1dr4Uug,Nikko Restaurant,5,2,Seattle,1900 5th Ave,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
Qi4GhdWBOg6GdM09bgHXjQ,Niko Bento,4,1,Seattle,4545 University Way NE,"[u'Korean', u'Japanese', u'Restaurants']"
LLK14LlPRKbZwKkbZCKxsQ,Nikko Teriyaki,4,27,Seattle,4710 42nd Ave SW,"[u'Japanese', u'Restaurants']"
F0yR32_dbaXKOGK60Urthg,Niko Niko Garden,3,2,Seattle,1406 N 80th St,[u'Restaurants']
R_iphdU9yV9NqmYHvjci_g,Niko's Gyros,4.5,106,Seattle,2231 32nd  Ave W,"[u'Greek', u'Mediterranean', u'Restaurants']"
7CTdWvE09Is5RyIOy1MuXg,Ninja BBQ,4.5,3,Seattle,1766 NW Market St,"[u'Barbeque', u'Restaurants']"
KRdx2PRQZc8e-P9uBvb6BQ,Nina's Crepes & Deli,3,38,Seattle,905 8th Ave,"[u'Delis', u'Creperies', u'Restaurants']"
rDtJGrHmFv5V4pxtuSj4XQ,Nishino,4.5,340,Seattle,3130 E Madison St,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
qEB73OhbJWtDZfq_zGGlxg,Nitelite Lounge,4,116,Seattle,1920 2nd Ave,"[u'Bars', u'Restaurants', u'American (New)', u'Nightlife', u'Dive Bars']"
HDOQ1koCIPUbPbvHiDT1Iw,No 1 Teriyaki Restaurant,5,1,Seattle,301 2nd Ave S,[u'Restaurants']
Ozn_L3wnymjmIPkqOuS0mw,Noah's Bagels,3.5,21,Seattle,600 4th Ave,"[u'Food', u'Bakeries', u'Bagels', u'Sandwiches', u'Restaurants']"
4spqNhSpYXWuSp6Zj5Jehg,Noah's Bagels,3,51,Seattle,2133 Queen Anne Ave N,"[u'Food', u'Bakeries', u'Bagels', u'Sandwiches', u'Restaurants']"
3wEb_nwAfA2v_lAdBrO5Sw,Noah's Bagels,3,40,Seattle,2746 NE 45th St,"[u'Food', u'Bakeries', u'Bagels', u'Sandwiches', u'Restaurants']"
ga-MhlHJDQmNTtDc5D_B6Q,Nollie's Cafe,4,50,Seattle,1165 Harrison St,"[u'Food', u'Coffee & Tea', u'Bakeries', u'Cafes', u'Restaurants']"
XpYCfxA3dvS_pbUYTaS6wg,Non Thai Restaurant,5,8,Seattle,8323 28th Ave NW,"[u'Thai', u'Restaurants']"
IwRYm1MDVyj-ytYJt4SPKA,Noodle King,3.5,14,Seattle,522 S King St,"[u'Chinese', u'Restaurants']"
gwjvQGfLoWSRgb2Mz_4ERQ,Noodle Studio,2.5,3,Seattle,209 Broadway E,[u'Restaurants']
gPPIvynVCnKsvADSgszAqg,Noodle Nation,3.5,102,Seattle,4232 University Way NE,"[u'Thai', u'Restaurants']"
RV085uvlY-yFrgz1dooS3A,Noodle Zen,2,14,Seattle,Uwajimaya Food Ct,"[u'Chinese', u'Restaurants']"
cnZz70crGs9vn4IcC8U8oQ,Noodle Zone,4,30,Seattle,400 Pine St,"[u'Fast Food', u'Restaurants']"
gnWmUqoz-3BBN_ELNa92bQ,Noosh Cafe,4.5,3,Seattle,1629 Queen Anne Ave. N,"[u'Italian', u'Restaurants']"
no4KAScDOl8iLpg4KNGyDA,Noodle Ranch,3,88,Seattle,2228 2nd Ave,"[u'Asian Fusion', u'Restaurants']"
Tcwh7WEtKxodpYQeM26xdA,Nook,4,82,Seattle,4754 University Way NE,"[u'Food', u'Breakfast & Brunch', u'Bakeries', u'Sandwiches', u'Restaurants']"
hpoUWb4V9t58CxfdNMYigg,New China Express,3,41,Seattle,4232 University Way NE,"[u'Chinese', u'Restaurants']"
WpewCoy0Y3scs24z87fkSA,New China Express,4,11,Seattle,2809 Thorndyke Ave W,"[u'Chinese', u'Restaurants']"
ycsZ99vaA9Li-rNMkvsr4Q,New Hong Kong Restaurant,3.5,134,Seattle,900 S Jackson St,"[u'Dim Sum', u'Seafood', u'Cantonese', u'Chinese', u'Restaurants']"
WOJ0yQSXgxIV1GmJV6W7nQ,New Luck Toy Cafe,3.5,4,Seattle,4718 California Ave SW,[u'Restaurants']
jQmDJrTse6RF4jnLEvFZpQ,New Saigon Vietnamese Restaurant II,2.5,86,Seattle,1529 6th Ave.,"[u'Vietnamese', u'Restaurants']"
7CuoJHgzz-iGRe5lBACDgQ,New Saigon Deli,4,51,Seattle,1034 S Jackson St,"[u'Delis', u'Vietnamese', u'Sandwiches', u'Restaurants']"
t62bdJEorEm0yKu7MUOpaA,New Territory Restaurant,4,1,Seattle,1529 6th Ave. Seattle,"[u'Chinese', u'Restaurants']"
in8jbhCcTqE_ozAz4MRZ0A,New Star Seafood Restaurant,4,76,Seattle,516 S Jackson St,"[u'Seafood', u'Chinese', u'Restaurants']"
TMJlmNOqWqnuU0bkp3Ob9Q,New Teriyaki,4,22,Seattle,6540 California Avenue SW,"[u'Japanese', u'Chinese', u'Restaurants']"
4tsx8WdZLGLRTnfjHtDB5g,New Vietnamese Restaurant,3,90,Seattle,1525 3rd Ave,"[u'Vietnamese', u'Restaurants']"
llrCo9DYqb9LS8rRmwkLgg,New World Seafood Restaurant,3.5,7,Seattle,1207 S Jackson St,"[u'Dim Sum', u'Seafood', u'Chinese', u'Restaurants']"
7Ibx0DrmxIvWuQvmo0Kt2A,New Town Market,3.5,11,Seattle,2801 Western Ave,"[u'Food', u'Delis', u'Convenience Stores', u'Restaurants']"
XH_MPh_UxjcrXu2d3TTsag,New York Cafe,3.5,14,Seattle,1520 7th Ave,"[u'Sandwiches', u'Restaurants']"
aWuwh4PjzY7gsVR--Nb_pQ,New York Pizza & Bar,3.5,107,Seattle,500 Mercer St,"[u'Burgers', u'Pizza', u'American (New)', u'Restaurants']"
gsAe4F8MoLsHtEF2RMafJA,New's Noodles,3.5,65,Seattle,8576 Greenwood Ave N,"[u'Thai', u'Vietnamese', u'Restaurants']"
nV-JpnxckWaDm_on-EIWPA,Ni Sandwich,3.5,8,Seattle,216 Broadway E,"[u'Vietnamese', u'Sandwiches', u'Restaurants']"
YrP3DOncjiyxTYUkSg4V3w,Nick's off Market,3.5,19,Seattle,1556 NW 56th St,"[u'American (New)', u'Restaurants']"
rkiqLiA9mvM-5ULFxx6TUg,Nicko's,3.5,3,Seattle,1118 5th Ave,"[u'Delis', u'Sandwiches', u'Restaurants']"
s5vlcgzLO8uk4yZsxUQRUQ,Nickerson Street Saloon,3.5,115,Seattle,318 Nickerson St,"[u'American (Traditional)', u'Bars', u'Nightlife', u'Sports Bars', u'Restaurants']"
yAz2kVeG3B0aEeir1xzRig,Navya Lounge,2.5,20,Seattle,Rainier Square Bldg,"[u'Food', u'Food Delivery Services', u'Indian', u'Restaurants']"
4F0jvrjtLEiYx6byrWrs0A,Nell's Restaurant,4,72,Seattle,6804 E Green Lake Way N,"[u'American (New)', u'French', u'Restaurants']"
B3rqDNO6Tb3jVYM_JYNTIQ,NEO Cafe Deli Mart,4.5,17,Seattle,1414 NE 42nd St,"[u'Food', u'Coffee & Tea', u'Sandwiches', u'Restaurants']"
_hOl9ZqJeT6CvkDN9NaQKw,Neptune Coffee,4,154,Seattle,8415 Greenwood Ave N,"[u'Food', u'Coffee & Tea', u'Sandwiches', u'Restaurants']"
q_G72wTjozNuS6iAazqF-A,Nettletown,4.5,63,Seattle,2238 Eastlake Ave E,"[u'Breakfast & Brunch', u'American (New)', u'Restaurants']"
LXsKRA_HMEO3TQ54iuAdrw,A New York Pizza Place,4,49,Seattle,8310 5th Ave NE,"[u'Pizza', u'Restaurants']"
bNQsx_TJF_8Eo_Sx8dRFUA,Naam Thai Cuisine,3.5,65,Seattle,1404 34th Ave,"[u'Thai', u'Restaurants']"
usDsRSe7a42UcgqtW6vUVg,Nagoya Bento,4,1,Seattle,701 5th Avenue,[u'Restaurants']
K1tyMN33xwJ58CU-V2Af6w,Naked Pig Q Catering and Delivery,5,1,Seattle,2428 NW 56th St,"[u'Barbeque', u'Caterers', u'Event Planning & Services', u'Restaurants']"
GLvqRq_a_FB9kEzRbLMBLg,Namfon Thai Cuisine,4,51,Seattle,9586 1st Ave NE,"[u'Thai', u'Restaurants']"
mYpNfTdAMexDAk2tmofylA,Nana's Soup House,4,77,Seattle,225 N 36th St,"[u'Soup', u'Sandwiches', u'Vegan', u'Restaurants']"
SM9KBwPpGxOwTtRAqaFGuw,Napoli Pizzeria Ristorante,4,11,Seattle,8600 14th Ave S,"[u'Italian', u'Pizza', u'Restaurants']"
Y09UZRMNC-BnsUOEkUZMog,Nanung Cafe,4,23,Seattle,1121 NE 45th St,"[u'Food', u'Coffee & Tea', u'Restaurants', u'Cafes', u'Desserts']"
_OjbRKl0pXDbUcETctIsEg,Nara Grill,3.5,6,Seattle,2027 5th Ave,[u'Restaurants']
zQ8u457O2ZEp8gVWUc3f_A,Narwhal,4,21,Seattle,1118 E Pike St,"[u'Bars', u'American (New)', u'Arts & Entertainment', u'Arcades', u'Nightlife', u'Restaurants']"
goNZVVJzi3z9jZR2B1Gx9A,Nasai Teriyaki,4,12,Seattle,3221 NE 145th St,"[u'Japanese', u'Restaurants']"
QrUj9HHw32DkEucptY6l3Q,Nasai Teriyaki 2,1,1,Seattle,3221 NE 145th Street,[u'Restaurants']
iQ4Waco2uVpKUPWkU22Yuw,Nasai Teriyaki,3.5,24,Seattle,5025 25th Ave NE,"[u'Japanese', u'Restaurants']"
U1JuxM8LkrntNpiDntMtzw,Nasai Teriyaki at UW,3.5,56,Seattle,4305 University Way N E,"[u'Japanese', u'Restaurants']"
LsKuZECiGjAoGIY6Dbf_5w,Orange Julius,2,1,Seattle,Northgate Mall,[u'Restaurants']
xD8yBdisKKK9r4PFO7x6Mw,Orange King,3,66,Seattle,1411 NE 42nd St,"[u'Burgers', u'Restaurants']"
o2iZIHeJwjR5YaPX5wAdog,Orcas Landing,3.5,13,Seattle,5609 Rainier Ave S,"[u'Pubs', u'Bars', u'American (New)', u'Nightlife', u'Restaurants']"
iF6MxivCye-hKb8DMWa-FQ,Organic To Go,2.5,16,Seattle,601 Union St,"[u'Delis', u'Restaurants']"
K3sZchlC3v6ot57IuGhCpQ,Organic To Go,2.5,7,Seattle,1001 4th Ave,"[u'Sandwiches', u'Restaurants']"
Gt6679tZz_fhYusb2CXPSg,Orient Express Restaurant and Lounge,3,76,Seattle,2963 4th Ave S,"[u'Chinese', u'Restaurants']"
rdAEfsGkFLsKn5SLVfw2xA,Original Pioneer Square Pizza,3,1,Seattle,614 1st Ave,"[u'Pizza', u'Restaurants']"
G1zN_EQAC2xuQ7bD8q3gHQ,Origin Vietnamese Bistro & Bar,4,34,Seattle,1333 5th Ave,"[u'Vietnamese', u'Restaurants']"
o7Iszf9beAlGMegE9IgHCA,Oriental Mart,4.5,45,Seattle,1506 Pike Place Market,"[u'Grocery', u'Ethnic Food', u'Filipino', u'Food', u'Specialty Food', u'Restaurants']"
5Km8zcOdOH529kSrAIIBpA,Orin's Place,2.5,8,Seattle,University of  Washington Campus,"[u'Delis', u'Restaurants']"
ZA2f2SKGK1AkQsBOlA6McA,Orrapin Noodle Experience,3.5,2,Seattle,2208 Queen Anne Ave N,[u'Restaurants']
XxQlDQS7yjLKmeThEDReBw,Orrapin Thai Cuisine,3.5,76,Seattle,10 Boston St,"[u'Thai', u'Restaurants']"
zGfCScNhEOyUr6a6II57fA,Osaka Grill Teriyaki & Deli,4,78,Seattle,128 Pike Street,"[u'Fast Food', u'Japanese', u'Restaurants']"
nAABCOfZv7Bj2etL69S-Ww,Osaka Sushi,2.5,21,Seattle,2122 NE 65th St,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
k9D63pFoR5tpZKRyHWOLqQ,Osaka Sushi,3.5,2,Seattle,2122 NE 65th St,[u'Restaurants']
j6bAliQmvwuqiVjFj2AXyQ,Osteria La Spiga,3.5,370,Seattle,1429 12th Ave,"[u'Italian', u'Restaurants']"
RBWj9Zvoa8cFi7zMqPuJdA,Oskar's Kitchen,3.5,88,Seattle,621 1/2 Queen Anne Ave N,"[u'American (Traditional)', u'Food', u'Beer, Wine & Spirits', u'Restaurants']"
LxUV3tJEBS7CNuHDLjDjsg,Ototo Sushi,4,147,Seattle,7 Boston St,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
qU4uHHFbQhUsjAchqlm4Sg,Outback Steakhouse,3,1,Seattle,1516 1st Ave S,[u'Restaurants']
ThxJfPRW6kC6TycEoV2stg,Outback Steakhouse,2.5,15,Seattle,13231 Aurora Avenue N,[u'Restaurants']
X3CMXVgR04aj01qxWM-KQQ,Outback Steakhouse,3,38,Seattle,701 Westlake Ave N,"[u'Steakhouses', u'Restaurants']"
HhAZeZTmutTAuwsCGV3VbA,Outlander Brewery & Pub,4,25,Seattle,225 N 36th St,"[u'Food', u'Gastropubs', u'Breweries', u'Restaurants']"
YNbg2EKMfNzLChrI7VtBGg,Ovio Bistro,4,8,Seattle,4752 California Ave SW,[u'Restaurants']
SnRAvm_NjKboeKhK5v0U0A,Owl'n Thistle Irish Pub,4,167,Seattle,808 Post Ave,"[u'Pubs', u'Bars', u'Irish', u'Nightlife', u'Restaurants']"
ZkuHe_1-hUWKuC4roasDCw,On the Mark Deli,3,2,Seattle,1818 Westlake Ave N,"[u'Delis', u'Restaurants']"
RO5-XW-cLaHVGITYrdrI9w,On the Fly,3.5,20,Seattle,950 Thomas St,"[u'Delis', u'Sandwiches', u'Restaurants']"
I1_w8SVSOevqX-5RzXgf5A,One World Dining,5,3,Seattle,1701 Broadway,"[u'Seafood', u'Restaurants']"
ygJfnO9ikQbKoj9C9FHpqQ,Ooba Tooba Mex Grill,3.5,27,Seattle,209 Broadway E,"[u'Mexican', u'Tex-Mex', u'Restaurants']"
ycy_W6_WadPDWBK5PrHBLw,Opaline Cafe & Bakery,5,5,Seattle,2229 5th Ave,"[u'Food', u'Bakeries', u'Cafes', u'Sandwiches', u'Restaurants']"
AqPSAt1iJ3PVjG0PqEm71A,Opal,4,38,Seattle,2 Boston St.,"[u'American (New)', u'Restaurants']"
Xj_vSqUrujfejzK8zuwjZQ,Opal Bistro,3,5,Seattle,2 Boston St,"[u'Bars', u'American (New)', u'Nightlife', u'Wine Bars', u'Restaurants']"
ziQu67Jy0RFLb8fxYVUZnw,Ohana,3.5,378,Seattle,2207 1st Ave,"[u'Sushi Bars', u'Japanese', u'Hawaiian', u'Restaurants']"
J88gFM9eEr1XuxKBW6B3_Q,Oishii Teriyaki & Sushi,3.5,54,Seattle,606 N 105th St,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
gShddN6xOszUuhkPgV4dFw,OK Corral,3.5,4,Seattle,4417 Fauntleroy Wy SW,"[u'Barbeque', u'Restaurants']"
